id,student_id,時間點,學習時間（分鐘）
634,33,2021-07-05 18:47:09.571692,241
635,33,2021-06-28 04:32:32.705311,252
636,33,2021-07-11 19:09:57.867674,256
637,33,2021-06-24 19:11:33.077954,145
638,33,2021-07-09 01:35:55.634773,187
639,33,2021-07-13 08:17:17.313529,195
640,33,2021-06-26 09:24:26.400487,250
641,33,2021-06-24 06:57:27.517323,224
642,33,2021-06-25 13:44:20.033322,262
643,33,2021-07-20 09:04:35.664540,161
644,33,2021-07-17 18:49:51.607966,262
645,33,2021-06-26 07:03:30.341120,216
646,33,2021-07-12 12:34:20.922292,193
647,33,2021-07-12 22:43:40.313029,242
648,33,2021-07-22 22:19:50.024713,182
649,33,2021-07-07 05:45:21.750410,230
650,33,2021-07-09 23:59:34.242371,187
651,33,2021-07-16 08:52:37.136886,181
652,33,2021-06-29 14:29:51.033220,246
653,34,2021-07-10 09:44:20.930965,177
654,34,2021-07-14 03:13:42.266274,263
655,34,2021-07-15 02:15:08.077931,207
656,34,2021-07-20 15:47:26.623539,202
657,34,2021-07-18 18:19:04.558520,199
658,34,2021-07-26 15:24:06.967771,157
659,34,2021-07-23 01:56:55.898746,235
660,34,2021-07-19 17:31:14.520083,274
661,34,2021-06-30 03:39:02.938324,112
662,34,2021-07-20 09:35:13.955572,163
663,34,2021-07-20 07:24:26.299807,178
664,34,2021-07-17 16:17:42.825114,266
665,34,2021-07-03 22:20:13.865755,223
666,34,2021-06-29 01:12:37.656955,157
667,34,2021-07-24 05:23:11.133539,171
668,34,2021-07-01 21:44:04.510838,237
669,34,2021-07-10 13:00:31.521719,163
670,34,2021-06-29 23:19:14.722184,157
671,34,2021-07-08 00:40:09.333320,178
672,34,2021-07-09 16:12:53.329516,171
673,34,2021-07-12 09:12:25.381200,228
674,34,2021-07-19 20:55:14.775564,237
675,35,2021-07-05 22:12:16.145337,184
676,35,2021-07-02 12:37:47.696725,210
677,35,2021-07-15 05:09:28.680165,240
678,35,2021-07-01 02:26:11.617501,265
679,35,2021-07-24 04:03:56.818456,135
680,35,2021-07-25 01:38:59.732971,228
681,35,2021-06-29 12:48:01.898145,265
682,35,2021-06-27 03:26:00.633497,334
683,35,2021-07-17 07:29:24.853332,254
684,35,2021-07-09 08:38:10.792616,250
685,35,2021-07-11 09:38:36.082301,284
686,35,2021-07-13 02:03:30.157213,255
687,35,2021-07-02 01:17:42.735978,247
688,35,2021-07-01 03:17:56.087994,221
689,35,2021-07-02 02:07:38.681916,230
690,35,2021-06-26 16:42:16.193600,227
691,35,2021-07-16 18:13:18.517691,264
692,35,2021-07-25 06:51:44.138914,230
693,35,2021-07-19 01:16:20.253143,188
694,35,2021-07-15 20:37:03.772291,248
695,35,2021-07-20 07:41:20.102376,190
696,35,2021-07-16 18:29:13.017212,271
697,35,2021-07-13 23:25:54.884907,349
698,35,2021-07-02 03:12:25.219621,157
699,35,2021-07-11 06:11:41.574192,120
700,35,2021-07-24 14:06:04.979005,238
701,35,2021-07-05 02:15:22.617658,167
702,35,2021-06-28 12:12:45.011980,150
703,36,2021-07-13 20:37:58.105287,226
704,36,2021-07-04 11:11:07.027751,191
705,36,2021-06-30 03:15:29.736235,263
706,36,2021-07-20 15:53:31.659892,171
707,36,2021-07-11 01:43:21.186747,151
708,36,2021-07-17 05:47:11.275829,282
709,36,2021-06-29 01:59:06.613389,283
710,36,2021-07-09 05:03:30.178273,218
711,36,2021-06-30 13:34:28.754357,151
712,37,2021-07-23 00:26:07.631200,224
713,37,2021-07-25 00:52:26.677666,240
714,37,2021-07-07 13:19:42.924916,211
715,37,2021-07-04 07:34:50.514489,241
716,37,2021-07-12 16:07:23.374781,301
717,37,2021-07-08 08:38:38.720029,251
718,37,2021-07-23 13:18:06.212636,266
719,37,2021-07-02 14:53:07.093505,276
720,37,2021-07-21 22:52:23.121821,192
721,38,2021-07-19 01:46:38.112792,255
722,38,2021-07-03 15:48:51.852291,239
723,38,2021-07-18 08:09:53.815710,202
724,38,2021-07-05 18:23:06.620455,214
725,38,2021-07-20 07:34:37.105041,187
726,38,2021-07-14 01:51:57.425211,168
727,38,2021-06-30 08:15:38.962575,127
728,38,2021-07-19 17:41:21.958864,223
729,38,2021-07-09 08:15:32.045461,312
730,38,2021-07-03 10:35:37.238749,241
731,38,2021-06-29 11:40:29.339114,219
732,38,2021-06-30 04:49:29.628153,270
733,38,2021-07-05 10:39:13.133532,241
734,38,2021-07-12 05:33:31.698753,149
735,38,2021-06-30 23:34:57.586149,217
736,38,2021-07-20 11:28:03.612000,244
737,38,2021-07-16 03:44:30.216426,261
738,38,2021-07-12 00:35:06.469374,157
739,38,2021-07-09 16:59:54.127783,144
740,38,2021-07-02 00:56:29.612728,216
741,38,2021-06-30 09:45:58.790729,216
742,39,2021-07-08 22:12:01.484483,304
743,39,2021-07-06 14:06:21.202308,157
744,39,2021-07-09 08:29:42.012094,206
745,39,2021-07-11 09:38:36.836094,131
746,39,2021-07-07 15:35:37.275210,241
747,39,2021-07-01 20:53:06.410155,90
748,39,2021-07-03 06:47:28.821554,181
749,39,2021-07-11 23:26:34.814387,200
750,39,2021-07-13 13:02:10.641662,209
751,39,2021-07-06 14:08:30.841288,225
752,39,2021-07-19 15:47:13.991522,221
753,39,2021-07-12 05:44:33.073710,263
754,39,2021-07-07 04:55:46.348860,235
755,39,2021-07-24 05:07:07.677446,275
756,39,2021-07-28 19:50:19.910364,132
757,39,2021-07-15 09:38:06.523711,214
758,39,2021-07-17 13:13:41.157970,174
759,39,2021-07-30 02:43:08.401175,261
760,39,2021-07-05 05:52:42.892640,243
761,40,2021-07-08 02:31:41.018823,173
762,40,2021-07-08 15:41:33.262136,211
763,40,2021-07-01 02:13:27.750905,142
764,40,2021-07-06 22:13:50.709504,165
765,40,2021-07-17 03:16:14.522935,184
766,40,2021-07-01 12:02:39.136291,247
767,40,2021-06-26 05:57:50.512058,133
768,40,2021-07-16 22:10:46.649564,211
769,40,2021-07-13 04:41:48.582742,151
770,40,2021-07-03 06:46:32.192167,227
771,40,2021-07-12 22:11:47.402276,155
772,40,2021-07-19 04:06:06.794776,238
773,40,2021-07-18 21:30:03.084024,190
774,40,2021-07-01 19:11:34.975894,261
775,40,2021-06-29 14:13:41.191911,321
776,40,2021-07-04 14:50:13.259829,258
777,40,2021-07-20 18:47:05.462211,302
778,40,2021-06-28 12:39:43.632613,121
779,40,2021-07-15 13:44:54.225078,173
780,40,2021-07-06 06:08:41.650551,174
781,40,2021-07-17 05:17:19.760511,251
782,40,2021-06-30 18:37:01.487545,136
783,40,2021-07-02 22:25:51.859711,239
784,40,2021-06-25 05:16:18.739109,252
785,40,2021-07-07 23:58:57.609252,266
786,41,2021-07-17 15:01:23.302728,284
787,41,2021-07-13 23:34:21.100821,306
788,41,2021-07-24 14:20:11.633022,231
789,41,2021-07-11 11:42:40.894973,236
790,41,2021-07-04 11:34:23.673650,239
791,41,2021-07-17 04:43:07.726604,305
792,41,2021-07-18 20:51:46.358127,246
793,41,2021-07-02 08:31:39.483779,217
794,41,2021-07-11 18:24:41.655625,255
795,41,2021-07-24 07:38:49.369062,232
796,41,2021-07-26 14:45:47.833860,201
797,41,2021-07-04 17:49:44.831370,256
798,41,2021-07-15 04:18:46.222851,244
799,41,2021-07-15 09:16:24.751703,231
800,41,2021-07-06 07:32:29.005801,200
801,41,2021-07-14 07:58:29.863445,171
802,41,2021-07-19 01:43:35.015854,240
803,41,2021-07-01 10:28:06.759997,214
804,41,2021-07-19 00:57:54.027131,207
805,41,2021-07-02 23:44:39.517358,263
806,42,2021-07-09 17:18:22.591766,163
807,42,2021-07-25 18:30:46.208227,313
808,42,2021-07-17 11:37:40.948189,209
809,42,2021-07-30 02:40:39.282226,201
810,42,2021-07-10 16:39:47.569540,141
811,42,2021-07-08 20:57:06.352786,259
812,42,2021-07-05 08:09:51.426237,165
813,42,2021-07-11 16:34:15.285129,195
814,42,2021-07-03 14:05:21.632882,98
815,42,2021-07-08 20:13:08.045769,224
816,42,2021-07-22 03:31:01.848857,227
817,43,2021-07-21 19:44:37.074446,225
818,43,2021-07-03 03:21:32.064275,242
819,43,2021-07-20 23:31:58.419328,248
820,43,2021-06-27 05:29:40.538085,247
821,43,2021-07-06 10:04:53.835763,226
822,43,2021-06-27 00:50:33.385019,154
823,43,2021-06-27 07:01:02.627705,214
824,43,2021-07-13 22:51:06.052635,218
825,43,2021-06-28 19:21:52.983665,277
826,43,2021-07-12 23:46:45.754285,232
827,43,2021-07-11 04:13:36.964063,178
828,43,2021-06-28 23:07:20.216513,196
829,43,2021-07-07 09:16:43.862406,274
830,43,2021-06-29 12:22:37.826364,263
831,43,2021-07-12 08:22:25.435281,271
832,43,2021-07-12 03:42:18.069844,258
833,43,2021-07-05 12:52:27.656443,247
834,43,2021-07-16 03:52:13.689265,264
835,43,2021-07-11 09:58:51.656199,240
836,43,2021-07-08 03:53:08.681197,257
837,43,2021-07-02 23:02:36.800491,181
838,43,2021-07-06 12:50:05.846811,255
839,43,2021-07-16 15:41:07.500374,204
840,43,2021-07-06 06:41:48.778779,176
841,43,2021-07-17 18:19:06.929949,221
842,44,2021-07-21 22:23:39.772130,243
843,44,2021-07-21 20:22:13.696067,276
844,44,2021-07-14 12:40:13.516019,218
845,44,2021-07-18 18:27:43.682065,223
846,44,2021-07-23 10:08:35.783205,234
847,44,2021-07-02 22:36:48.394030,267
848,44,2021-07-10 19:09:13.684015,200
849,44,2021-07-01 00:07:05.731936,280
850,44,2021-07-05 05:36:25.518823,159
851,44,2021-07-27 16:55:15.530551,232
852,44,2021-07-10 15:56:33.302456,216
853,44,2021-07-23 22:09:53.270397,238
854,44,2021-07-01 12:41:24.449386,279
855,44,2021-07-02 16:56:58.318135,181
856,44,2021-07-08 14:56:12.271081,256
857,45,2021-07-20 11:03:50.264849,211
858,45,2021-07-16 04:42:33.858350,252
859,45,2021-07-07 06:01:51.002826,166
860,45,2021-07-21 09:34:41.568086,196
861,45,2021-07-23 07:23:42.596886,257
862,45,2021-07-07 05:11:22.531806,203
863,45,2021-07-15 21:28:30.911135,203
864,45,2021-07-04 11:37:40.031867,240
865,45,2021-07-21 12:32:13.734052,232
866,45,2021-07-18 10:04:35.878610,204
867,45,2021-07-17 10:58:34.687250,208
868,45,2021-07-20 09:36:55.157867,168
869,45,2021-07-10 11:42:49.613706,255
870,45,2021-07-10 02:26:50.011803,147
871,45,2021-07-20 22:34:01.701723,333
872,45,2021-07-16 01:30:37.999118,162
873,45,2021-07-02 15:10:15.395842,228
874,45,2021-07-08 08:47:12.157937,213
875,45,2021-07-08 03:52:26.191401,178
876,45,2021-07-16 07:20:27.017778,318
877,45,2021-07-12 09:03:15.373389,213
878,45,2021-07-04 12:31:37.060925,204
879,45,2021-06-29 14:14:02.081636,191
880,45,2021-07-23 03:18:42.030834,175
881,45,2021-07-22 02:18:40.231336,272
882,45,2021-07-09 18:07:32.221767,226
883,45,2021-07-05 19:05:54.303975,293
884,45,2021-06-26 13:44:35.643841,223
885,46,2021-07-05 18:29:52.031481,117
886,46,2021-07-24 02:16:22.073297,278
887,46,2021-07-06 14:02:02.545409,212
888,46,2021-06-30 05:03:11.743865,184
889,46,2021-07-24 21:30:02.480459,199
890,46,2021-07-08 09:58:24.725153,253
891,46,2021-07-23 19:58:43.417054,218
892,46,2021-06-28 09:42:34.973884,239
893,46,2021-07-15 07:02:27.274651,248
894,46,2021-07-22 13:38:57.597773,256
895,46,2021-06-29 22:18:10.026118,309
896,46,2021-06-25 18:53:37.023853,267
897,46,2021-07-07 11:14:42.601083,243
898,46,2021-07-08 01:33:31.813224,259
899,46,2021-07-02 17:14:35.402690,253
900,46,2021-07-24 08:47:07.918972,189
901,46,2021-07-02 16:02:04.739634,281
902,46,2021-07-01 04:35:37.903933,154
903,46,2021-06-26 17:10:55.397315,212
904,46,2021-07-14 20:07:39.388841,288
905,46,2021-07-15 12:56:52.178666,268
906,46,2021-07-05 01:49:41.472712,208
907,46,2021-07-23 10:15:10.535797,178
908,47,2021-07-03 08:21:08.066952,211
909,47,2021-07-25 13:10:25.434794,338
910,47,2021-07-12 15:42:11.185103,213
911,47,2021-07-23 04:24:26.499588,217
912,47,2021-07-23 22:52:43.475482,264
913,47,2021-07-27 21:22:54.902656,196
914,47,2021-07-10 22:58:04.220324,245
915,47,2021-07-07 19:14:34.912603,249
916,47,2021-07-06 05:49:35.648602,280
917,47,2021-07-21 16:37:59.841988,267
918,47,2021-07-19 22:09:14.803716,236
919,47,2021-07-11 00:51:20.793500,235
920,47,2021-07-26 05:51:08.558606,241
921,47,2021-07-01 19:45:36.837094,232
922,47,2021-07-13 14:59:25.868739,210
923,48,2021-07-05 02:50:55.417442,189
924,48,2021-07-21 11:22:31.162362,186
925,48,2021-06-30 21:20:48.567534,158
926,48,2021-07-01 02:35:50.612679,226
927,48,2021-07-18 21:35:06.384870,225
928,49,2021-07-28 18:08:42.200387,243
929,49,2021-07-15 21:00:53.023982,299
930,49,2021-07-10 12:55:10.712970,196
931,49,2021-07-26 19:49:41.399709,195
932,49,2021-06-30 10:10:33.877493,185
933,49,2021-07-28 09:23:55.466530,178
934,49,2021-07-06 12:40:04.403332,304
935,49,2021-07-24 04:19:13.996301,296
936,49,2021-07-04 14:41:03.738109,281
937,49,2021-07-29 00:15:04.657327,189
938,49,2021-07-24 05:01:21.270512,197
939,49,2021-07-06 19:09:50.372162,154
940,49,2021-06-30 15:49:31.898198,330
941,50,2021-06-28 19:12:16.235895,320
942,50,2021-07-17 05:02:22.131910,211
943,50,2021-07-15 19:26:49.347865,264
944,50,2021-07-17 11:40:13.248122,229
945,50,2021-06-25 21:16:05.497420,234
946,50,2021-06-24 09:52:26.585777,248
947,50,2021-07-13 02:32:16.652631,248
948,50,2021-07-02 02:05:33.785585,163
949,50,2021-07-20 08:07:10.113173,248
950,50,2021-07-14 18:01:40.384940,253
951,50,2021-07-23 04:18:38.686538,237
952,50,2021-07-11 00:08:25.714158,251
953,51,2021-07-03 22:33:40.346248,225
954,51,2021-07-14 01:16:53.077197,201
955,51,2021-07-11 02:02:48.126864,176
956,51,2021-07-11 16:41:30.911887,260
957,51,2021-06-25 07:46:47.821606,243
958,51,2021-06-18 03:12:52.497788,249
959,51,2021-06-20 02:38:19.184003,159
960,51,2021-07-11 04:44:24.896796,232
961,51,2021-06-20 19:10:26.297806,248
962,51,2021-07-03 14:56:00.636814,190
963,51,2021-07-13 20:42:41.640488,176
964,51,2021-07-01 21:25:46.715802,227
965,51,2021-06-19 23:17:33.277409,240
966,51,2021-06-23 00:31:59.118954,253
967,51,2021-06-21 07:21:38.054689,234
968,51,2021-06-29 13:49:20.630742,244
969,51,2021-07-15 10:06:51.954853,249
970,51,2021-06-27 23:47:00.012712,234
971,51,2021-06-27 14:02:39.655202,204
972,51,2021-06-23 05:59:45.547891,270
973,51,2021-06-29 10:01:57.305188,134
974,51,2021-06-25 11:15:21.783303,194
975,51,2021-06-21 04:21:23.664672,208
976,51,2021-06-26 01:07:44.526985,234
977,51,2021-06-24 20:03:25.795266,153
978,52,2021-07-17 06:46:58.860178,201
979,52,2021-06-25 20:36:30.818251,227
980,52,2021-07-15 13:14:31.277451,182
981,52,2021-06-24 20:00:58.756213,232
982,52,2021-06-30 01:37:52.881038,226
983,52,2021-07-07 15:06:41.180184,235
984,52,2021-07-09 04:04:17.995455,125
985,52,2021-06-29 17:19:03.827464,216
986,52,2021-07-18 04:58:59.567705,254
987,52,2021-07-15 19:32:09.277270,267
988,52,2021-07-15 05:01:37.213309,218
989,52,2021-07-18 12:55:00.767630,269
990,52,2021-07-19 01:58:05.547112,230
991,52,2021-06-28 07:29:14.023222,224
992,52,2021-07-01 16:26:40.816478,264
993,52,2021-06-23 02:45:22.850615,295
994,52,2021-07-11 23:45:56.806955,235
995,52,2021-07-21 10:22:11.648509,219
996,52,2021-07-03 21:29:09.768971,233
997,52,2021-07-05 11:44:33.707079,217
998,52,2021-07-22 04:25:35.390684,209
999,52,2021-07-18 19:00:11.919307,217
1000,52,2021-06-26 04:30:32.399426,120
1001,52,2021-07-06 19:24:19.319791,240
1002,52,2021-07-06 16:39:36.871578,243
1003,52,2021-06-23 19:32:13.603098,204
1004,52,2021-07-12 20:50:06.530753,289
1005,52,2021-07-14 17:44:45.025074,222
1006,53,2021-07-23 14:59:28.270105,242
1007,53,2021-07-11 04:13:40.101832,271
1008,53,2021-07-04 10:17:59.405294,213
1009,53,2021-07-13 17:36:06.898331,210
1010,53,2021-07-24 04:46:08.472739,196
1011,53,2021-06-28 16:46:06.687178,241
1012,53,2021-07-22 04:25:54.475568,163
1013,53,2021-07-26 00:34:06.562117,119
1014,53,2021-07-12 09:31:55.803912,218
1015,53,2021-07-27 04:39:34.601945,209
1016,53,2021-07-20 22:45:17.833767,168
1017,54,2021-07-12 03:22:33.161629,143
1018,54,2021-07-15 22:14:00.707222,237
1019,54,2021-07-02 22:50:40.412198,192
1020,54,2021-06-28 17:28:20.959418,271
1021,54,2021-06-27 23:53:50.924526,209
1022,54,2021-07-06 18:44:12.105665,216
1023,54,2021-07-01 01:22:06.817605,215
1024,54,2021-06-29 18:41:15.849142,151
1025,54,2021-07-01 09:20:57.202794,150
1026,54,2021-07-12 22:17:16.824999,186
1027,54,2021-06-26 18:09:06.587564,271
1028,54,2021-06-27 16:47:59.372528,174
1029,54,2021-07-01 12:26:43.048206,122
1030,54,2021-07-11 12:15:48.947097,178
1031,54,2021-07-07 19:47:41.354701,234
1032,54,2021-07-07 12:25:53.101610,230
1033,55,2021-07-25 12:59:15.605073,141
1034,55,2021-07-08 20:56:29.245413,217
1035,55,2021-07-28 01:06:09.536187,204
1036,55,2021-06-30 16:57:59.644342,278
1037,55,2021-07-24 16:32:51.727922,216
1038,55,2021-07-21 21:54:46.637539,169
1039,55,2021-07-05 10:07:12.926333,220
1040,55,2021-07-08 01:39:10.519217,244
1041,55,2021-07-13 10:26:15.194696,247
1042,55,2021-07-05 07:01:38.235773,138
1043,55,2021-07-08 19:41:41.141435,272
1044,55,2021-07-16 03:47:39.804489,185
1045,55,2021-07-11 20:02:24.358881,114
1046,55,2021-07-12 16:39:21.093790,246
1047,55,2021-07-26 08:43:35.400203,309
1048,55,2021-07-09 11:51:42.808907,226
1049,55,2021-07-29 01:33:35.146158,209
1050,55,2021-07-02 12:31:53.893576,276
1051,55,2021-07-26 21:54:05.943178,252
1052,55,2021-07-02 03:05:40.494266,202
1053,55,2021-07-20 13:33:41.140322,187
1054,55,2021-07-28 16:39:56.301096,325
1055,55,2021-07-28 01:42:37.545733,221
1056,55,2021-07-03 23:17:10.060769,201
1057,55,2021-07-07 12:41:21.604507,237
1058,55,2021-07-09 15:48:29.959378,212
1059,55,2021-06-30 02:44:50.382610,253
1060,56,2021-07-09 11:39:29.698696,258
1061,56,2021-07-08 12:09:21.140661,266
1062,56,2021-07-21 04:31:04.024603,211
1063,56,2021-07-11 16:40:15.084819,141
1064,56,2021-07-06 22:43:36.927328,280
1065,56,2021-07-13 23:45:41.595250,208
1066,56,2021-07-07 12:33:06.824390,210
1067,56,2021-07-25 02:15:22.491970,187
1068,56,2021-07-10 19:15:00.041990,233
1069,56,2021-07-23 18:18:13.078973,286
1070,57,2021-07-18 05:58:59.472574,141
1071,57,2021-07-10 05:22:44.831873,230
1072,57,2021-07-02 02:03:56.049118,142
1073,57,2021-07-08 16:26:31.111751,219
1074,57,2021-06-25 18:33:39.389617,243
1075,57,2021-07-15 01:25:39.652958,293
1076,57,2021-07-13 16:02:49.256862,151
1077,57,2021-07-15 07:58:58.503935,215
1078,58,2021-07-09 09:02:08.924070,208
1079,58,2021-07-19 02:37:09.000287,224
1080,58,2021-07-10 18:16:36.497383,257
1081,58,2021-07-04 15:41:36.253269,212
1082,58,2021-07-08 01:11:00.902250,185
1083,58,2021-07-12 23:32:20.073739,221
1084,58,2021-07-14 08:03:37.335695,201
1085,58,2021-07-22 13:15:43.489502,264
1086,59,2021-07-21 03:26:30.133517,241
1087,59,2021-07-12 01:04:11.664828,286
1088,59,2021-07-16 15:15:31.887430,262
1089,59,2021-07-24 18:10:30.379912,203
1090,59,2021-07-03 09:35:24.351456,268
1091,59,2021-07-02 17:10:53.213964,210
1092,59,2021-07-30 01:22:53.106368,222
1093,59,2021-07-23 22:21:03.094632,180
1094,59,2021-07-27 11:22:28.590758,241
1095,59,2021-07-26 03:12:23.110705,270
1096,59,2021-07-19 14:38:28.298560,169
1097,59,2021-07-02 05:53:27.753007,193
1098,59,2021-07-08 11:41:13.163799,195
1099,59,2021-07-02 00:41:35.358196,255
1100,59,2021-07-18 02:17:34.665256,154
1101,59,2021-07-13 19:01:47.190694,163
1102,59,2021-07-11 03:43:30.949874,206
1103,59,2021-07-16 17:42:52.842006,274
1104,59,2021-07-25 02:37:04.821750,154
1105,59,2021-07-11 12:33:27.253594,232
1106,59,2021-07-16 19:38:13.618026,154
1107,59,2021-07-21 20:20:40.410025,232
1108,59,2021-07-10 08:00:46.942150,196
1109,59,2021-07-11 09:42:10.813962,298
1110,59,2021-07-20 14:41:51.293705,209
1111,59,2021-07-13 16:16:10.133898,161
1112,59,2021-07-03 20:35:56.596443,148
1113,59,2021-07-12 14:07:37.897223,235
1114,59,2021-07-26 06:47:28.503265,234
1115,60,2021-07-07 02:49:37.109245,249
1116,60,2021-07-05 10:08:47.456422,169
1117,60,2021-07-25 16:50:21.920597,186
1118,60,2021-07-23 04:03:59.932428,295
1119,60,2021-07-09 16:11:32.675192,263
1120,60,2021-07-04 16:30:18.822631,290
1121,60,2021-07-01 21:24:16.483737,244
1122,60,2021-07-16 21:45:08.387312,178
1123,60,2021-07-11 11:16:22.594316,213
1124,60,2021-07-12 06:05:08.781415,263
1125,60,2021-07-05 22:37:33.792273,210
1126,60,2021-07-27 20:51:53.857942,221
1127,60,2021-07-13 04:43:35.425964,185
1128,60,2021-07-17 14:01:11.488794,262
1129,60,2021-07-11 20:21:02.043105,276
1130,60,2021-07-27 06:32:01.737295,296
1131,61,2021-07-05 23:31:22.490314,265
1132,61,2021-06-29 08:09:24.401917,241
1133,61,2021-07-16 09:22:13.218502,184
1134,61,2021-06-28 15:41:26.973543,231
1135,61,2021-07-18 00:20:24.837318,227
1136,61,2021-07-09 08:34:30.325438,254
1137,61,2021-07-19 17:37:36.148545,243
1138,61,2021-07-16 21:05:59.453853,199
1139,61,2021-06-30 16:41:12.625798,248
1140,61,2021-06-25 21:51:46.531159,196
1141,61,2021-07-10 07:09:20.924633,258
1142,61,2021-06-22 17:28:42.983805,242
1143,61,2021-06-27 20:13:56.911888,179
1144,61,2021-07-08 05:38:29.688977,275
1145,61,2021-06-22 17:58:23.802829,185
1146,61,2021-07-01 07:18:11.136085,238
1147,61,2021-07-06 05:58:02.456893,302
1148,61,2021-06-22 10:50:59.061027,211
1149,61,2021-06-24 11:09:04.614417,192
1150,61,2021-07-07 11:46:25.230869,111
1151,61,2021-07-18 16:09:46.693089,208
1152,61,2021-07-04 10:51:07.069816,199
1153,61,2021-06-28 20:38:05.655160,287
1154,61,2021-07-16 08:52:54.096616,193
1155,62,2021-07-11 01:03:09.177279,264
1156,62,2021-07-17 15:05:15.474825,239
1157,62,2021-07-08 10:54:56.898793,196
1158,62,2021-07-11 05:37:15.960109,231
1159,62,2021-06-30 20:09:27.487483,174
1160,62,2021-07-26 11:00:42.297356,292
1161,62,2021-07-11 23:14:58.561782,232
1162,62,2021-07-13 12:27:21.970176,205
1163,62,2021-07-15 18:04:58.407294,205
1164,62,2021-07-14 02:46:22.334353,221
1165,62,2021-07-11 14:52:21.611166,205
1166,62,2021-07-02 04:08:02.956127,233
1167,62,2021-07-11 23:15:05.045434,203
1168,62,2021-07-24 13:16:42.079769,193
1169,62,2021-07-12 16:33:01.180736,232
1170,62,2021-07-28 13:25:15.998281,246
1171,62,2021-07-14 11:01:51.620524,205
1172,62,2021-07-20 00:53:48.292782,301
1173,62,2021-07-29 11:41:28.485498,251
1174,62,2021-07-17 02:37:05.473737,261
1175,62,2021-07-26 03:47:33.098851,197
1176,62,2021-07-22 15:00:37.514473,146
1177,62,2021-07-29 07:07:54.249103,130
1178,62,2021-07-25 00:06:32.761517,239
1179,62,2021-07-12 14:44:05.398399,254
1180,62,2021-07-02 14:52:37.709810,205
1181,63,2021-07-11 00:34:40.972673,209
1182,63,2021-07-04 19:19:18.773540,234
1183,63,2021-07-26 00:24:58.447763,198
1184,63,2021-07-28 15:01:44.619257,242
